year,site,doy,week,tot.obs.length,species,caste,bee.sum,plant.species,plant.family
2019,Rosy.Hills,228,12,60,rufocinctus,worker,4,Erigeron.speciosus,Asteraceae
2019,Rosy.Hills,236,13,60,appositus,male,1,Agastache.urticifolia,Lamiaceae
2019,Rosy.Hills,236,13,60,appositus,male,2,Cirsium.parryi,Asteraceae
2019,Rosy.Hills,236,13,60,appositus,male,1,Delphinium.barbeyi,Ranunculaceae
2019,Rosy.Hills,236,13,60,appositus,male,2,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,236,13,60,appositus,worker,1,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,236,13,60,bifarius,male,5,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,236,13,60,bifarius,male,2,Erigeron.speciosus,Asteraceae
2019,Rosy.Hills,236,13,60,bifarius,male,2,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,236,13,60,bifarius,male,2,Heterotheca.villosa,Asteraceae
2019,Rosy.Hills,236,13,60,bifarius,worker,1,Erigeron.speciosus,Asteraceae
2019,Rosy.Hills,236,13,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,236,13,60,flavifrons,male,3,Agastache.urticifolia,Lamiaceae
2019,Rosy.Hills,236,13,60,flavifrons,male,6,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,236,13,60,flavifrons,male,2,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,236,13,60,flavifrons,male,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Rosy.Hills,236,13,60,insularis,male,6,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,236,13,60,insularis,male,1,Erigeron.elatior,Asteraceae
2019,Rosy.Hills,236,13,60,insularis,male,2,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,236,13,60,insularis,male,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Rosy.Hills,236,13,60,rufocinctus,worker,1,Erigeron.speciosus,Asteraceae
2019,Rosy.Hills,243,14,60,appositus,male,1,Delphinium.barbeyi,Ranunculaceae
2019,Rosy.Hills,243,14,60,appositus,male,21,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,bifarius,male,8,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,bifarius,male,4,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,243,14,60,bifarius,worker,2,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,bifarius,worker,2,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,243,14,60,flavifrons,male,5,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,flavifrons,male,1,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,243,14,60,flavifrons,worker,1,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,insularis,male,16,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,insularis,male,1,Erigeron.speciosus,Asteraceae
2019,Rosy.Hills,243,14,60,insularis,male,2,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,243,14,60,rufocinctus,male,2,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,243,14,60,rufocinctus,worker,1,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,243,14,60,rufocinctus,worker,1,Heliomeris.multiflora,Asteraceae
2019,Rosy.Hills,250,15,60,appositus,male,5,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,250,15,60,bifarius,male,18,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,250,15,60,flavifrons,male,12,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,250,15,60,insularis,male,69,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,250,15,60,rufocinctus,male,2,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,257,16,60,bifarius,male,1,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,257,16,60,bifarius,worker,1,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,257,16,60,insularis,male,10,Ericameria.parryi,Asteraceae
2019,Rosy.Hills,257,16,60,rufocinctus,male,1,Ericameria.parryi,Asteraceae
2019,Stormy.Pass,175,4,60,appositus,worker,1,Mertensia.fusiformis,Boraginaceae
2019,Stormy.Pass,175,4,60,occidentalis,queen,1,Delphinium.nuttallianum,Ranunculaceae
2019,Stormy.Pass,180,5,60,appositus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2019,Stormy.Pass,180,5,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2019,Stormy.Pass,180,5,60,flavifrons,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,180,5,60,flavifrons,queen,1,Mertensia.fusiformis,Boraginaceae
2019,Stormy.Pass,180,5,60,frigidus,queen,1,Mertensia.fusiformis,Boraginaceae
2019,Stormy.Pass,187,6,60,appositus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2019,Stormy.Pass,187,6,60,flavifrons,queen,3,Delphinium.nuttallianum,Ranunculaceae
2019,Stormy.Pass,187,6,60,flavifrons,queen,4,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,192,7,60,bifarius,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,192,7,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2019,Stormy.Pass,192,7,60,flavifrons,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,200,8,60,appositus,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,200,8,60,bifarius,queen,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,200,8,60,bifarius,worker,3,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,200,8,60,flavifrons,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2019,Stormy.Pass,200,8,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,200,8,60,flavifrons,worker,1,Frasera.speciosa,Gentianaceae
2019,Stormy.Pass,200,8,60,flavifrons,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,200,8,60,flavifrons,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,200,8,60,flavifrons,worker,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,200,8,60,insularis,queen,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,200,8,60,mixtus,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,200,8,60,mixtus,worker,2,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,200,8,60,rufocinctus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,207,9,60,appositus,worker,2,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,207,9,60,appositus,worker,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2019,Stormy.Pass,207,9,60,bifarius,worker,1,Helianthella.quinquenervis,Asteraceae
2019,Stormy.Pass,207,9,60,bifarius,worker,2,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,207,9,60,bifarius,worker,1,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,207,9,60,bifarius,worker,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,2,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,3,Frasera.speciosa,Gentianaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,14,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,1,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,2,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,207,9,60,flavifrons,worker,3,Vicia.americana,Fabaceae
2019,Stormy.Pass,207,9,60,mixtus,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,207,9,60,mixtus,worker,1,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,207,9,60,sylvicola,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2019,Stormy.Pass,207,9,60,sylvicola,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,214,10,60,appositus,worker,10,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,214,10,60,balteatus,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,214,10,60,bifarius,queen,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,214,10,60,bifarius,worker,2,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,214,10,60,bifarius,worker,2,Helianthella.quinquenervis,Asteraceae
2019,Stormy.Pass,214,10,60,bifarius,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,214,10,60,bifarius,worker,3,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,214,10,60,bifarius,worker,3,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,214,10,60,californicus,worker,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,214,10,60,flavifrons,queen,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,214,10,60,flavifrons,worker,10,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,214,10,60,flavifrons,worker,1,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,214,10,60,flavifrons,worker,13,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,214,10,60,flavifrons,worker,2,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,214,10,60,flavifrons,worker,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,214,10,60,mixtus,male,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,214,10,60,mixtus,male,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,214,10,60,mixtus,worker,7,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,214,10,60,mixtus,worker,1,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,214,10,60,mixtus,worker,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,214,10,60,occidentalis,worker,1,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,214,10,60,rufocinctus,queen,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,214,10,60,sylvicola,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,appositus,worker,2,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,221,11,60,appositus,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,balteatus,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,balteatus,worker,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,221,11,60,bifarius,male,1,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,221,11,60,bifarius,male,2,Helianthella.quinquenervis,Asteraceae
2019,Stormy.Pass,221,11,60,bifarius,male,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,221,11,60,bifarius,worker,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,221,11,60,bifarius,worker,1,Helianthella.quinquenervis,Asteraceae
2019,Stormy.Pass,221,11,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,221,11,60,bifarius,worker,2,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,221,11,60,bifarius,worker,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,221,11,60,flavifrons,male,2,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,221,11,60,flavifrons,male,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,221,11,60,flavifrons,male,2,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,221,11,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,1,Linum.lewisii,Linaceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,1,Agoseris.aurantiaca,Asteraceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,1,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,14,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,1,Helianthella.quinquenervis,Asteraceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,6,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,4,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,2,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,221,11,60,flavifrons,worker,2,Vicia.americana,Fabaceae
2019,Stormy.Pass,221,11,60,mixtus,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,221,11,60,mixtus,worker,2,Pedicularis.racemosa,Orobanchaceae
2019,Stormy.Pass,221,11,60,occidentalis,worker,1,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,228,12,60,appositus,male,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,228,12,60,appositus,worker,7,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,228,12,60,bifarius,worker,9,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,228,12,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,228,12,60,bifarius,worker,1,Potentilla.pulcherrima,Rosaceae
2019,Stormy.Pass,228,12,60,californicus,worker,2,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,228,12,60,flavifrons,male,3,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,228,12,60,flavifrons,male,3,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,228,12,60,flavifrons,male,4,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,228,12,60,flavifrons,male,1,Senecio.bigelovii,Asteraceae
2019,Stormy.Pass,228,12,60,flavifrons,male,3,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,228,12,60,flavifrons,worker,21,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,228,12,60,flavifrons,worker,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,228,12,60,flavifrons,worker,1,Mertensia.ciliata,Boraginaceae
2019,Stormy.Pass,228,12,60,flavifrons,worker,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,228,12,60,mixtus,male,1,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,male,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,male,1,Senecio.bigelovii,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,male,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,worker,1,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,worker,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,worker,4,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,228,12,60,mixtus,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,228,12,60,nevadensis,queen,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,228,12,60,nevadensis,worker,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,228,12,60,rufocinctus,worker,3,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,228,12,60,sylvicola,worker,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,appositus,male,3,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,235,13,60,appositus,male,2,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,235,13,60,appositus,worker,5,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,235,13,60,appositus,worker,1,Vicia.americana,Fabaceae
2019,Stormy.Pass,235,13,60,balteatus,worker,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,bifarius,male,37,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,bifarius,worker,36,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,male,1,Agoseris.glauca,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,male,2,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,male,1,Helianthella.quinquenervis,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,male,50,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,male,3,Senecio.bigelovii,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,male,8,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,queen,1,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,235,13,60,flavifrons,worker,1,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,worker,23,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,235,13,60,flavifrons,worker,13,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,flavifrons,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,235,13,60,frigidus,male,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,insularis,male,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,235,13,60,mixtus,male,2,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,mixtus,worker,7,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,mixtus,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,235,13,60,occidentalis,male,2,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,sylvicola,male,2,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,235,13,60,sylvicola,worker,2,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,appositus,male,5,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,243,14,60,appositus,male,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,appositus,male,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,243,14,60,appositus,queen,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,243,14,60,bifarius,male,5,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,bifarius,male,21,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,bifarius,worker,2,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,243,14,60,bifarius,worker,5,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,bifarius,worker,16,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,bifarius,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,male,2,Cirsium.parryi,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,male,2,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,male,10,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,male,83,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,male,29,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,243,14,60,flavifrons,worker,2,Delphinium.barbeyi,Ranunculaceae
2019,Stormy.Pass,243,14,60,flavifrons,worker,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,flavifrons,worker,3,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,insularis,male,2,Erigeron.elatior,Asteraceae
2019,Stormy.Pass,243,14,60,insularis,male,4,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,insularis,male,22,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,insularis,male,28,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,243,14,60,mixtus,male,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,mixtus,male,6,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,mixtus,male,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,243,14,60,occidentalis,male,1,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,243,14,60,rufocinctus,male,1,Erigeron.speciosus,Asteraceae
2019,Stormy.Pass,243,14,60,rufocinctus,male,4,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,243,14,60,sylvicola,worker,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,appositus,male,1,Gentiana.parryi,Gentianaceae
2019,Stormy.Pass,250,15,60,bifarius,male,29,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,bifarius,worker,6,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,flavifrons,male,48,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,flavifrons,male,9,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,250,15,60,insularis,male,32,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,insularis,male,15,Senecio.serra.var.admirabilis,Asteraceae
2019,Stormy.Pass,250,15,60,mixtus,male,2,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,rufocinctus,male,1,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,250,15,60,sylvicola,male,2,Heliomeris.multiflora,Asteraceae
2019,Stormy.Pass,257,16,60,appositus,male,1,Gentiana.parryi,Gentianaceae
2019,Stormy.Pass,257,16,60,insularis,male,1,Senecio.serra.var.admirabilis,Asteraceae
2020,Avery.Wash,144,2,60,bifarius,queen,1,Mertensia.fusiformis,Boraginaceae
2020,Avery.Wash,152,3,60,bifarius,queen,1,Mertensia.fusiformis,Boraginaceae
2020,Avery.Wash,152,3,60,bifarius,queen,1,Salix.sp,Salicaceae
2020,Avery.Wash,152,3,60,flavifrons,queen,2,Mertensia.fusiformis,Boraginaceae
2020,Avery.Wash,152,3,60,frigidus,queen,1,Salix.sp,Salicaceae
2020,Avery.Wash,152,3,60,melanopygus,queen,1,Salix.sp,Salicaceae
2020,Avery.Wash,152,3,60,occidentalis,queen,1,Salix.sp,Salicaceae
2020,Avery.Wash,159,4,60,appositus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,159,4,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,159,4,60,flavifrons,queen,4,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,165,5,60,appositus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,165,5,60,flavifrons,queen,3,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,165,5,60,flavifrons,queen,1,Lonicera.involucrata,Caprifoliaceae
2020,Avery.Wash,165,5,60,flavifrons,queen,10,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,165,5,60,insularis,queen,3,Taraxacum.officinale,Asteraceae
2020,Avery.Wash,165,5,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,165,5,60,mixtus,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,172,6,60,appositus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,172,6,60,bifarius,queen,3,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,172,6,60,bifarius,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,172,6,60,californicus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,172,6,60,flavifrons,queen,4,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,172,6,60,flavifrons,queen,2,Lonicera.involucrata,Caprifoliaceae
2020,Avery.Wash,172,6,60,flavifrons,queen,10,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,172,6,60,insularis,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,172,6,60,melanopygus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,172,6,60,mixtus,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,178,7,60,appositus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2020,Avery.Wash,178,7,60,appositus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,178,7,60,flavifrons,queen,2,Lonicera.involucrata,Caprifoliaceae
2020,Avery.Wash,178,7,60,flavifrons,queen,7,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,178,7,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2020,Avery.Wash,178,7,60,flavifrons,queen,1,Rubus.idaeus,Rosaceae
2020,Avery.Wash,178,7,60,flavifrons,queen,2,Vicia.americana,Fabaceae
2020,Avery.Wash,178,7,60,insularis,queen,9,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,178,7,60,insularis,queen,1,Rubus.idaeus,Rosaceae
2020,Avery.Wash,178,7,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Avery.Wash,185,8,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2020,Avery.Wash,185,8,60,flavifrons,queen,1,Lonicera.involucrata,Caprifoliaceae
2020,Avery.Wash,185,8,60,flavifrons,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
